Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
5;1052825;Поступление зарплаты на счет;Ремонт;0;0.49;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1052845;Форма банка (без печати работодателя);Ремонт;1;0.3;женский;0;0;высшее;менеджер среднего звена;< 50;0;76;52;Другое;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
5;1052865;Поступление зарплаты на счет;Ремонт;1;0.41;женский;1;0;высшее;специалист;>250;0;6;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1052885;2НДФЛ;Ремонт;0;0.57;женский;1;0;высшее;специалист;>250;3;24;40;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1052905;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.45;мужской;1;0;высшее;менеджер высшего звена;< 50;0;114;34;Торговля;ООО;женат / замужем;7;4;2;0;0;0.0418604651;1;2;1;1;0.4375;7;9;412;16;3;2;1;107;1;0;0;0;0;0;0
5;1052925;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;рабочий;>250;0;228;55;Другое;ЗАО;холост / не замужем;1;1;0;0;0;0.127340824;0;0;0;0;0.4;4;6;233;10;0;2;13;103;1;0;0;0;0;0;0
5;1052945;2НДФЛ;Покупка недвижимости/ строительство;0;0.35;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;27;53;Другое;Государственное предприятие;холост / не замужем;2;2;2;2;2;0.0204081633;0;0;0;0;0.3333333333;1;2;48;3;0;0;35;51;1;0;0;0;0;0;0
5;1052965;2НДФЛ;Покупка автомобиля;1;0.39;женский;0;0;высшее;специалист;>250;0;43;26;Торговля;ООО;женат / замужем;5;4;4;4;4;0;0;0;0;0;1;1;0;8;1;1;0;7;7;0;0;0;0;0;0;0
5;1052985;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;0;70;51;Другое;ООО;женат / замужем;1;1;1;1;0;0.0880829016;0;0;0;0;0.3636363636;4;7;176;11;1;0;18;85;1;0;0;0;0;0;0
5;1053005;2НДФЛ;Ремонт;0;0.49;мужской;2;0;среднее-специальное;рабочий;>250;0;39;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053025;2НДФЛ;Ремонт;1;0.3;мужской;0;0;высшее;рабочий;< 50;3;25;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053045;Форма банка (без печати работодателя);Покупка автомобиля;0;0.44;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053065;Форма банка (без печати работодателя);Ремонт;1;0.58;женский;3;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;158;41;Другое;Государственное предприятие;женат / замужем;1;0;0;0;0;0.0063694268;1;0;0;0;0.4;2;3;156;5;1;2;36;88;1;0;0;0;0;0;0
5;1053085;Поступление зарплаты на счет;Лечение;1;0.15;женский;0;0;высшее;специалист;>250;1;20;28;Другое;ООО;женат / замужем;2;2;2;0;0;0.0655737705;1;1;1;1;0.5;2;2;57;4;1;1;0;58;1;0;0;0;0;0;0
5;1053105;Поступление зарплаты на счет;Ремонт;1;0.27;мужской;0;0;высшее;менеджер среднего звена;>250;0;52;35;Торговля;ООО;повторный брак;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053125;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;2;0;высшее;менеджер среднего звена;>250;0;12;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053145;Форма банка (без печати работодателя);Покупка мебели;1;0.49;мужской;1;0;высшее;менеджер среднего звена;< 50;0;13;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053165;2НДФЛ;Покупка недвижимости/ строительство;1;0.32;мужской;1;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053185;Поступление зарплаты на счет;Покупка мебели;0;0.5;женский;0;0;высшее;специалист;>250;1;62;27;Другое;ЗАО;холост / не замужем;1;0;0;0;0;0.0163934426;0;0;0;0;0.6666666667;2;1;60;3;1;1;12;36;1;0;0;0;0;0;0
5;1053205;Поступление зарплаты на счет;Другое;1;0.59;мужской;0;0;высшее;специалист;>250;0;41;31;Информационные технологии;ООО;гражданский брак;1;1;0;0;0;0.1235955056;0;0;0;0;0.375;3;5;78;8;1;2;5;37;1;0;0;0;0;0;0
5;1053225;Поступление зарплаты на счет;Ремонт;0;0.49;мужской;0;0;высшее;специалист;>250;0;11;28;Другое;ООО;женат / замужем;2;2;2;0;0;0;1;0;0;0;0.5;1;1;7;2;1;0;6;53;0;0;0;0;0;0;0
5;1053245;2НДФЛ;Ремонт;0;0.19;мужской;2;0;высшее;менеджер высшего звена;< 50;0;13;35;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053265;2НДФЛ;Покупка автомобиля;1;0.35;мужской;0;0;среднее-специальное;рабочий;>250;1;191;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053285;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.51;женский;1;0;среднее-специальное;менеджер среднего звена;>250;0;58;47;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1403508772;0;0;0;0;0.5714285714;4;3;147;7;2;2;6;104;1;0;0;0;0;0;1
5;1053305;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;1;0;высшее;менеджер среднего звена;< 50;0;20;42;Торговля;ООО;женат / замужем;2;1;1;1;1;0.0257731959;1;0;0;0;0.5;6;6;189;12;1;1;8;95;1;0;0;0;0;0;0
5;1053325;Форма банка (без печати работодателя);Ремонт;1;0.35;женский;0;0;высшее;менеджер среднего звена;< 50;0;68;24;Торговля;ООО;холост / не замужем;1;1;1;0;0;0;1;0;0;0;0.25;2;6;78;8;1;0;14;40;0;0;0;0;0;0;0
5;1053345;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.39;женский;2;0;высшее;менеджер среднего звена;>250;0;37;36;Торговля;ООО;женат / замужем;3;1;1;1;1;0.015037594;0;1;1;0;0.5555555556;5;4;131;9;1;1;1;50;1;0;0;0;0;0;0
5;1053365;Форма банка (без печати работодателя);Покупка автомобиля;1;0.4;мужской;0;0;среднее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053385;2НДФЛ;Ремонт;1;0.51;женский;0;0;высшее;специалист;>250;0;309;50;Другое;Государственное предприятие;холост / не замужем;1;1;1;1;1;0.0281690141;0;1;0;0;0.4285714286;3;4;69;7;2;1;5;78;1;0;0;0;0;0;0
5;1053405;Форма банка (без печати работодателя);Ремонт;0;0.38;мужской;0;0;ученая степень;специалист;>250;0;18;25;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053425;Поступление зарплаты на счет;Покупка автомобиля;1;0.4;мужской;1;0;высшее;специалист;>250;1;6;33;Другое;ООО;женат / замужем;2;0;0;0;0;0.5263157895;0;0;0;0;0.5;1;1;18;2;0;0;12;40;1;1;1;0;0;0;0
5;1053445;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;0;0;второе высшее;вспомогательный персонал;>250;1;70;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053465;2НДФЛ;Ремонт;0;0.42;мужской;0;0;высшее;специалист;>250;0;169;49;Другое;Государственное предприятие;гражданский брак;0;0;0;0;0;0.0476190476;0;0;0;0;0.25;1;3;40;4;0;0;28;105;1;0;0;0;0;0;0
5;1053485;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.48;мужской;1;0;среднее-специальное;рабочий;>250;0;29;45;Другое;ООО;женат / замужем;0;0;0;0;0;0.08;0;0;0;0;1;1;0;23;1;0;0;24;24;1;0;0;0;0;0;0
5;1053505;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.51;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053525;Поступление зарплаты на счет;Ремонт;1;0.31;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053545;Форма банка (без печати работодателя);Другое;1;0.42;женский;1;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053565;2НДФЛ;Ремонт;0;0.39;женский;1;0;высшее;менеджер по продажам;< 50;3;10;31;Торговля;ООО;женат / замужем;3;3;3;3;3;0;0;1;0;0;1;2;0;5;2;1;0;3;15;0;0;0;0;0;0;0
5;1053585;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;среднее-специальное;рабочий;>250;0;132;52;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053605;Форма банка (без печати работодателя);Ремонт;0;0.24;мужской;5;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053625;Поступление зарплаты на счет;Ремонт;1;0.17;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;6;36;Другое;ООО;холост / не замужем;2;1;0;0;0;0.3827160494;0;0;0;0;0;1;1;50;2;1;0;26;87;1;1;1;1;0;0;0
5;1053645;Поступление зарплаты на счет;Ремонт;0;0.53;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;96;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053665;Поступление зарплаты на счет;Ремонт;1;0.28;женский;0;0;среднее-специальное;рабочий;>250;1;82;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053685;Поступление зарплаты на счет;Покупка автомобиля;0;0.43;мужской;0;0;среднее-специальное;рабочий;>250;0;17;24;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053705;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;женский;0;0;высшее;специалист;>250;0;14;29;Информационные технологии;ЗАО;холост / не замужем;0;0;0;0;0;0.0135135135;0;1;0;0;0.2222222222;2;7;73;9;2;0;4;52;1;0;0;0;0;0;0
5;1053725;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.35;мужской;0;0;высшее;специалист;>250;0;64;44;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;24;1;0;1;38;38;0;0;0;0;0;0;0
5;1053745;Форма банка (без печати работодателя);Покупка мебели;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053765;Поступление зарплаты на счет;Отпуск;1;0.59;мужской;1;0;среднее;торговый представитель;>250;1;66;42;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.5;1;1;10;2;1;1;7;98;0;0;0;0;0;0;0
5;1053785;Форма банка (без печати работодателя);Отпуск;1;0.35;женский;0;0;высшее;специалист;>250;0;19;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053805;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.32;мужской;0;0;высшее;рабочий;< 50;0;49;41;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1053825;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;3;9;54;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
